Is_3D_Phase,Iteration,Envelope_Compliance_Nm,Max_Delta_Rho,Compute_Time_sec,Peak_VRAM_GB
0,1,0.6079439942921596,0.20000000000000007,0.7980835437774658,1.9709439277648926
0,2,0.6106892345976296,0.19850000000000007,0.1856398582458496,1.9772768020629883
0,3,0.6076908592214061,0.19700000000000006,0.11886167526245117,1.9772768020629883
0,4,0.611772025003055,0.19550000000000006,0.11058497428894043,1.9772768020629883
0,5,0.6133162073021863,0.1816562614321819,0.09387564659118652,1.9772768020629883
0,6,0.6175245483924223,0.1925,0.11165738105773926,1.9772768020629883
0,7,0.6209847153073274,0.1595544462985955,0.11463165283203125,1.9772768020629883
0,8,0.6248613622565911,0.1595544462985955,0.10925817489624023,1.9772768020629883
0,9,0.6284431802518688,0.15475139518836242,0.11219191551208496,1.9772768020629883
0,10,0.6325066371674808,0.15475139518836242,0.11987137794494629,1.9772768020629883
0,11,0.6363609195389401,0.1615905745632495,0.11579108238220215,1.9772768020629883
0,12,0.6397602932115287,0.1615905745632495,0.10461235046386719,1.9772768020629883
0,13,0.6445461114497943,0.18168841204669217,0.13677597045898438,1.9772768020629883
0,14,0.6495829834686543,0.18050000000000002,0.14028477668762207,1.9772768020629883
0,15,0.652497002231011,0.17571501459384417,0.10410642623901367,1.9772768020629883
0,16,0.6544518344702225,0.17690342664053632,0.07909655570983887,1.9772768020629883
0,17,0.661839776257658,0.17600000000000002,0.137620210647583,1.9772768020629883
0,18,0.6640930013684472,0.13803348897396084,0.08752131462097168,1.9772768020629883
0,19,0.6698442522597012,0.13653060888084637,0.1442866325378418,1.9772768020629883
0,20,0.6732411730628429,0.049484065714340816,0.10310673713684082,1.9772768020629883
0,21,0.676331380706402,0.06285429071607433,0.07989788055419922,1.9772768020629883
0,22,0.6826111544980582,0.042038308107255395,0.128403902053833,1.9772768020629883
0,23,0.683803262772364,0.03784882543142709,0.05681610107421875,1.9772768020629883
0,24,0.6928183623220229,0.09129018755871608,0.16380023956298828,1.9772768020629883
0,25,0.6945182064750253,0.03694184095265962,0.06133294105529785,1.9772768020629883
0,26,0.6982055522521387,0.06665208431784836,0.09168100357055664,1.9772768020629883
0,27,0.7026085263709214,0.1121409359718917,0.09326171875,1.9772768020629883
