Is_3D_Phase,Iteration,Envelope_Compliance_Nm,Max_Delta_Rho,Compute_Time_sec
0,36,0.13839070375440937,0.06350000000000006,7.4640793800354
0,37,0.12378520587407013,0.05960000000000004,7.098950147628784
0,38,0.11207413058852297,0.05570000000000003,7.526685953140259
0,39,0.1030758205417435,0.05180000000000007,6.3808605670928955
0,40,0.09627846143983262,0.047900000000000054,6.372044324874878
0,41,0.09127556578202695,0.04400000000000004,6.018849849700928
0,42,0.08757710308923514,0.04010000000000008,6.234086036682129
0,43,0.08492530142805069,0.036200000000000065,5.463266611099243
0,44,0.08300370685827083,0.03230000000000005,6.4306864738464355
0,45,0.0816128937439337,0.028400000000000036,6.208637714385986
0,46,0.08066693918648088,0.024500000000000022,5.570910930633545
0,47,0.0800830111378576,0.020600000000000063,6.110090732574463
0,48,0.0798289646319433,0.016700000000000048,5.972189664840698
0,49,0.0798676896678809,0.012800000000000034,6.505026578903198
0,50,0.0801717376983271,0.008900000000000047,6.37373948097229
0,1,0.020310556165234257,0.7767765320613949,3.309668779373169
0,2,0.020024969925952773,0.19610000000000005,2.335468292236328
0,3,0.0204351509141271,0.19220000000000004,2.4366886615753174
0,4,0.02102266948502865,0.18830000000000002,2.371750593185425
0,5,0.02162951173236015,0.16252728657170323,2.3970279693603516
0,6,0.022265535871313358,0.15113312299289539,2.5532829761505127
0,7,0.022925014469098344,0.10475048356494432,2.694432497024536
0,8,0.023609910916261054,0.11407374373607648,2.697761297225952
0,9,0.024320644062867616,0.11370995594799194,2.729844093322754
0,10,0.02505876110956017,0.09285227903322713,2.723912477493286
0,11,0.025824243116015378,0.0987127502894648,2.4685146808624268
0,12,0.02661885183961883,0.10905206361553643,2.8044872283935547
0,13,0.02744275607119856,0.12561451089781506,2.5974955558776855
0,14,0.028297069442773118,0.09873879995074175,2.504063844680786
0,15,0.02918277208442462,0.11240033255516146,2.5878705978393555
0,16,0.0301009938767121,0.10452472033255467,2.9875364303588867
0,17,0.03105257228741753,0.07461541355145762,2.771894693374634
0,18,0.06221844193761259,0.13370000000000004,3.4935975074768066
0,19,0.06389652633550053,0.12980000000000003,3.7306222915649414
0,20,0.06670091385276843,0.12053455745223951,3.653165817260742
0,21,0.06901309735728942,0.122,4.099196195602417
0,22,0.0715276842443056,0.11810000000000004,4.142696857452393
0,23,0.0736845781643577,0.11419999999999997,3.96189022064209
0,24,0.07580625909651528,0.11030000000000006,3.8613624572753906
0,25,0.07781717393030269,0.10640000000000005,4.115786075592041
0,26,0.0798939890659934,0.10250000000000004,4.328562021255493
0,27,0.08196642521694389,0.09860000000000002,4.666423559188843
0,28,0.08391374231948497,0.09470000000000006,4.582997798919678
0,29,0.08560685328179984,0.09079999999999999,4.511149644851685
0,30,0.08683066259017092,0.08690000000000003,4.5937254428863525
0,31,0.08722182384927882,0.08300000000000007,4.460620880126953
0,32,0.08644227800994286,0.07910000000000006,4.5803539752960205
0,33,0.08452881889349156,0.07520000000000004,4.509087562561035
0,34,0.08178304021739088,0.07130000000000003,4.884380578994751
0,35,0.15730139851302533,0.06740000000000002,8.927143335342407
0,36,0.13429907917227923,0.06350000000000006,6.048176050186157
0,37,0.11804489583922255,0.05960000000000004,5.9628119468688965
0,38,0.10484530560161819,0.05570000000000003,8.445224046707153
0,39,0.09412586858882553,0.05180000000000007,5.254620552062988
0,40,0.0860762225928694,0.047900000000000054,7.682542562484741
0,41,0.08027810826792528,0.04400000000000004,7.6820385456085205
0,42,0.07619113274508194,0.04010000000000008,7.3662097454071045
0,43,0.07337289332891565,0.036200000000000065,7.1209025382995605
0,44,0.07144045788173696,0.03230000000000005,7.382583141326904
0,45,0.07015777856585201,0.028400000000000036,7.2474448680877686
0,46,0.06934107771975742,0.024500000000000022,7.069521903991699
0,47,0.06888214389731345,0.020600000000000063,6.633309364318848
0,48,0.06870189063254795,0.016700000000000048,6.992600917816162
0,49,0.06873856018699567,0.012800000000000034,7.589487552642822
0,50,0.06895623761134326,0.008900000000000047,7.557332277297974
0,1,0.020310555779721608,0.7767765320613949,3.070406198501587
0,2,0.020024647828324388,0.19610000000000005,2.508302688598633
0,3,0.02043496215288282,0.19220000000000004,2.4146780967712402
0,4,0.02102258607467463,0.18830000000000002,2.485633611679077
0,5,0.021629393616776668,0.16245046681411401,2.365968704223633
0,6,0.02226535830554343,0.15110264506017823,2.5169382095336914
0,7,0.022924871824386524,0.10475324286283982,2.4159135818481445
0,8,0.02360971838632072,0.1140650359890415,2.5175936222076416
0,9,0.024320501689623658,0.11370329692234404,2.3722522258758545
0,10,0.02505856428662999,0.0927902242798111,2.3510520458221436
0,11,0.02582406643283082,0.09865613085438618,2.307462453842163
0,12,0.026618639889091633,0.10913987617578425,2.4377946853637695
0,13,0.027442491154699124,0.1256501756043672,2.4008491039276123
0,14,0.028296879702775675,0.09883901984663135,2.55068302154541
0,15,0.029182515515014593,0.11245984750197957,2.452162742614746
0,16,0.03010086381398505,0.10446962494786927,2.286911725997925
0,17,0.03105240143150326,0.07461536556776605,2.6636884212493896
0,18,0.06221761372156901,0.13370000000000004,3.263068437576294
0,19,0.06389662329945106,0.12980000000000003,3.3530585765838623
0,20,0.06670051419063217,0.12050946092551251,3.2109344005584717
0,21,0.06901329129233696,0.122,3.373744487762451
0,22,0.07152785982895284,0.11809999999999998,3.3319590091705322
0,23,0.07368568844730289,0.11419999999999997,3.5940098762512207
0,24,0.0758072445883361,0.11030000000000006,3.794172763824463
0,25,0.07781852028562608,0.10640000000000005,3.5571694374084473
0,26,0.07989527283496149,0.10250000000000004,3.9674746990203857
0,27,0.08196774705789778,0.09860000000000002,4.090010166168213
0,28,0.08391500709922953,0.0947,4.389537334442139
0,29,0.08560719438564166,0.09080000000000005,4.18605375289917
0,30,0.08682908100703493,0.08690000000000003,4.101122140884399
0,31,0.08721605430578439,0.08300000000000007,4.144476890563965
0,32,0.08642884984959805,0.07910000000000006,4.194466829299927
0,33,0.08450241805771162,0.07520000000000004,4.509886741638184
0,34,0.08173599911761689,0.07130000000000003,4.241096496582031
0,35,0.1569984422238068,0.06740000000000002,5.856769800186157
0,36,0.13401905490054786,0.06350000000000006,4.594017505645752
0,37,0.11774066049639939,0.05960000000000004,7.591615438461304
0,38,0.1044564207609473,0.05570000000000003,7.517498731613159
0,39,0.09371918150099415,0.05180000000000007,7.356778383255005
0,40,0.08570022525896112,0.047900000000000054,7.2708375453948975
0,41,0.07993496718448653,0.04400000000000004,7.8287200927734375
0,42,0.07587889409440175,0.04010000000000008,7.318760871887207
0,43,0.07309333077466734,0.036200000000000065,7.518762111663818
0,44,0.07119399926171523,0.03230000000000005,7.572978258132935
0,45,0.06994451409718482,0.028400000000000036,7.360616207122803
0,46,0.06916110232345242,0.024500000000000022,7.144464015960693
0,47,0.06873601502385132,0.020600000000000063,7.265718698501587
0,48,0.0685855733665884,0.016700000000000048,7.1744842529296875
0,49,0.06864429083087115,0.012800000000000034,7.520285606384277
0,50,0.0688765409876273,0.008900000000000047,7.428048133850098
0,1,0.02307530097328994,0.8353622113818484,3.063577890396118
0,2,0.022831345315520557,0.19610000000000005,2.39607310295105
0,3,0.02343027894195391,0.19220000000000004,2.467421054840088
0,4,0.024246297448303054,0.18662577388171186,2.579245090484619
0,5,0.025098956264649062,0.1844,2.7535500526428223
0,6,0.025995020585079992,0.14602165593974414,2.9001169204711914
0,7,0.026932269011310267,0.14938457156443596,2.8121538162231445
0,8,0.027911393908883073,0.13645829612218352,2.6448140144348145
0,9,0.028934875967232685,0.09753960449780152,2.7091660499572754
0,10,0.030003717191443062,0.10101338228951862,2.582071304321289
0,11,0.0311193371779691,0.1150299089476795,2.7526261806488037
0,12,0.03228347052665281,0.08715826589281295,2.702484369277954
0,13,0.033497661340932496,0.07928384634474561,2.659106969833374
0,14,0.03476557090044485,0.07101846300120929,2.7155673503875732
0,15,0.03608828204090586,0.07889941742680029,2.7086501121520996
0,16,0.03746771299650836,0.08063756756894869,2.754889488220215
0,17,0.03890617218689156,0.088943133102373,3.112781524658203
0,18,0.08887438128036428,0.13369999999999993,4.084142208099365
0,19,0.09230910875500203,0.12980000000000003,4.076909780502319
0,20,0.09666940911405177,0.1259,4.373414516448975
0,21,0.10049477550527458,0.122,4.624706506729126
0,22,0.10428769166466098,0.11809999999999998,4.651060104370117
0,23,0.10772807419191963,0.11419999999999997,4.506882667541504
0,24,0.11098029963154799,0.11030000000000006,4.445952892303467
0,25,0.11412814131979565,0.10640000000000005,4.569463729858398
0,26,0.11735263429615096,0.10250000000000004,4.731131076812744
0,27,0.12048316628871948,0.09860000000000002,4.631140947341919
0,28,0.12314684401073156,0.09470000000000006,5.409965515136719
0,29,0.12494003204720625,0.09080000000000005,4.828160524368286
0,30,0.12516132365347135,0.08690000000000003,5.060820579528809
0,31,0.12294852835483192,0.08300000000000007,4.991593360900879
0,32,0.11803346122668043,0.07910000000000006,5.42632269859314
0,33,0.11097511099828848,0.07520000000000004,5.833357810974121
0,34,0.10412256885271053,0.07130000000000003,5.156434535980225
0,35,0.19846963557735686,0.06740000000000002,8.649580955505371
0,36,0.16707197147377564,0.06350000000000006,8.533036470413208
0,37,0.14319050931619431,0.05960000000000004,8.695913553237915
0,38,0.126005185890486,0.05570000000000003,8.007209777832031
0,39,0.11405180818266519,0.05180000000000007,8.189705848693848
0,40,0.10619510967341994,0.047900000000000054,7.013854742050171
0,41,0.10102917046565912,0.04400000000000004,7.185975790023804
0,42,0.09766141845287343,0.04010000000000008,7.8480000495910645
0,43,0.09531710670910086,0.036200000000000065,6.936781644821167
0,44,0.09367612505150276,0.03230000000000005,6.7205212116241455
0,45,0.09257678614131243,0.028400000000000036,7.843482255935669
0,46,0.09188821525476366,0.024500000000000022,7.06695818901062
0,47,0.09151851748545561,0.020600000000000063,7.452996253967285
0,48,0.09140915304148829,0.016700000000000048,7.4001312255859375
0,49,0.09153402234522488,0.012800000000000034,8.482313632965088
0,50,0.09187184102261123,0.008900000000000047,8.222999334335327
0,1,0.027704912812809693,0.9044030247221156,2.9900474548339844
0,2,0.027482240691259444,0.19610000000000005,2.5112318992614746
0,3,0.0285013668631156,0.19220000000000004,2.383861541748047
0,4,0.029742116544971525,0.18417084517927385,2.550629138946533
0,5,0.03105914351418805,0.16598974633773,2.5806398391723633
0,6,0.032452510755176536,0.1805,2.6740188598632812
0,7,0.033923715632073,0.1436997113678964,2.9905648231506348
0,8,0.035474371182111934,0.1356261928571172,2.5513529777526855
0,9,0.037108457137060964,0.12097440226315093,2.498204231262207
0,10,0.038830362940944,0.0967427219789303,2.663904905319214
0,11,0.04064470539335256,0.0819801523559539,2.629134178161621
0,12,0.04255514155163626,0.08847684944458456,2.6954457759857178
0,13,0.04456608693996597,0.09608843448427995,2.799591302871704
0,14,0.046683407194857626,0.10092066345707207,2.9464383125305176
0,15,0.04891086713832059,0.0767885863089669,3.0539655685424805
0,16,0.051253177222995466,0.06932229165162218,2.745699882507324
0,17,0.05371511381113098,0.06771057950167791,2.80243182182312
0,18,0.1451959254122271,0.13370000000000004,4.394575357437134
0,19,0.1533136949728459,0.12980000000000003,4.672363996505737
0,20,0.16218808314672792,0.1259,4.309770107269287
0,21,0.17050497574504908,0.122,5.48202919960022
0,22,0.1784510103444455,0.11809999999999998,4.891153335571289
0,23,0.18588902547400699,0.11420000000000002,5.273686170578003
0,24,0.19280989856677128,0.11030000000000006,5.431431531906128
0,25,0.1992736763787204,0.10640000000000005,5.588281154632568
0,26,0.2054635453844677,0.10250000000000004,5.840987205505371
0,27,0.21127721828794346,0.09860000000000002,5.763595104217529
0,28,0.21590398773341643,0.09470000000000006,5.58769679069519
0,29,0.21816905868378822,0.09080000000000005,6.12818169593811
0,30,0.21636867857055722,0.08690000000000003,5.94038724899292
0,31,0.20818513130417482,0.08300000000000007,6.238867998123169
0,32,0.19435779113067742,0.07910000000000006,6.302903890609741
0,33,0.17972035503950312,0.07520000000000004,7.002821445465088
0,34,0.17015277732969938,0.07130000000000003,6.2842748165130615
0,35,0.383181136932101,0.06740000000000002,7.737986087799072
0,36,0.3135028186756208,0.06350000000000006,6.948137283325195
0,37,0.2600964127094679,0.05960000000000004,6.993910074234009
0,38,0.22362904908540857,0.05570000000000003,8.274765729904175
0,39,0.20065297368569085,0.05180000000000007,8.346130609512329
0,40,0.18671464439731666,0.047900000000000054,8.060521602630615
0,41,0.17830944673350727,0.04400000000000004,7.738163471221924
0,42,0.17274123188072937,0.04010000000000008,6.414290189743042
0,43,0.16891339167794517,0.036200000000000065,8.478947162628174
0,44,0.16634910546436826,0.03230000000000005,8.279061079025269
0,45,0.16471871135715055,0.028400000000000036,8.082664012908936
0,46,0.1638218899562114,0.024500000000000022,7.988929748535156
0,47,0.16355840752053075,0.020600000000000063,8.289806127548218
0,48,0.1638340742680883,0.016700000000000048,8.899097204208374
0,49,0.1645789725542444,0.012800000000000034,8.65110445022583
0,50,0.16575515286966722,0.008900000000000019,8.569268465042114
0,1,0.027704912509159026,0.9044030247221156,3.274737596511841
0,2,0.02743492379483386,0.19610000000000005,2.627028703689575
0,3,0.02849532510684944,0.19220000000000004,2.3810715675354004
0,4,0.02973470531791361,0.18070461903073698,2.5218353271484375
0,5,0.031051858814726198,0.16029756773962667,2.5604467391967773
0,6,0.03244500951693158,0.1805,2.8543241024017334
0,7,0.033915863331003444,0.13947867187474505,2.6699914932250977
0,8,0.03546623125572573,0.13116587575083094,2.386402130126953
0,9,0.037100236787739174,0.13183064976884729,2.502744197845459
0,10,0.038821891298990066,0.09426837287498036,2.6073598861694336
0,11,0.04063584215170868,0.08951036355331343,2.7405123710632324
0,12,0.04254617348626192,0.08756232923568819,2.962455987930298
0,13,0.04455700193871532,0.09513290382233419,2.530099391937256
0,14,0.046674017506365045,0.09665276187178262,1.918442726135254
0,15,0.048901726768968326,0.10066361911303001,2.8898472785949707
0,16,0.05124430548218212,0.06693781062795268,2.8710885047912598
0,17,0.05370650607189946,0.06560301155390202,3.0539989471435547
0,18,0.1451618165576728,0.13370000000000004,4.67367959022522
0,19,0.15336615638266654,0.12980000000000003,4.880207300186157
0,20,0.16226282459612484,0.1259,4.749924659729004
0,21,0.17065142073044948,0.122,5.065370798110962
0,22,0.17867094888790996,0.11809999999999998,5.009618759155273
0,23,0.18620119358623,0.11419999999999997,5.371408939361572
0,24,0.19321906748679513,0.11030000000000006,6.415219068527222
0,25,0.1997455623579687,0.10640000000000005,5.731179714202881
0,26,0.2059376025363699,0.10250000000000004,5.7804460525512695
0,27,0.21172702100815066,0.09860000000000002,6.090527534484863
0,28,0.21634245955249318,0.09470000000000006,6.0916149616241455
0,29,0.2185500037413086,0.09080000000000005,6.072936773300171
0,30,0.21669190976081007,0.08690000000000003,6.519058704376221
0,31,0.2087935307423715,0.08300000000000007,6.224923610687256
0,32,0.19481838908727023,0.07910000000000006,6.127924919128418
0,33,0.17995231318086613,0.07520000000000004,5.824969530105591
0,34,0.1698528755686447,0.07130000000000003,5.943180799484253
0,35,0.37953417617937407,0.06740000000000002,8.380199909210205
0,36,0.3106815489141516,0.06350000000000006,8.286591291427612
0,37,0.2596517268471902,0.05960000000000004,8.014125108718872
0,38,0.22379577410892543,0.05570000000000003,7.789206266403198
0,39,0.20082916754962893,0.05180000000000007,8.096806287765503
0,40,0.18715495123292736,0.047900000000000054,7.670622825622559
0,41,0.17889651625182731,0.04400000000000004,8.527952909469604
0,42,0.17347922729055693,0.04010000000000008,7.879290819168091
0,43,0.1698230504327604,0.036200000000000065,8.242591381072998
0,44,0.1673940461954665,0.03230000000000005,7.9544525146484375
0,45,0.16591288834717663,0.028400000000000036,8.059003829956055
0,46,0.1651571256771142,0.024500000000000022,8.141801357269287
0,47,0.16500391716997048,0.020600000000000063,8.527621746063232
0,48,0.16537919429413733,0.016700000000000048,8.207791328430176
0,49,0.16624284202636405,0.012800000000000034,7.9962921142578125
0,50,0.16755347462138687,0.008900000000000047,8.04319977760315
0,1,0.029354965433637588,0.9232332187583057,3.0742313861846924
0,2,0.0290889027300539,0.1961,2.4761412143707275
0,3,0.030315462760920252,0.19220000000000004,2.4530978202819824
0,4,0.03171935950199171,0.18830000000000002,2.519841432571411
0,5,0.03321583230547993,0.15793269788969566,2.569234609603882
0,6,0.034802236366449135,0.1756866245505977,2.6415581703186035
0,7,0.036482391425742056,0.12851312764649114,2.6509783267974854
0,8,0.038258701575776974,0.14327204113806657,2.687908887863159
0,9,0.04013581692705334,0.13083619386943424,2.568232536315918
0,10,0.04211832523051849,0.11236886797218026,2.676086187362671
0,11,0.04421258701242501,0.09208324873666696,3.1150076389312744
0,12,0.04642416136358789,0.0696291413537079,2.743746280670166
