Is_3D_Phase,Iteration,Envelope_Compliance_Nm,Max_Delta_Rho,Compute_Time_sec
0,3,0.013559285894582851,0.17795937175653842,3.11913800239563
0,4,0.01355661335974449,0.16238532890105362,3.079284429550171
0,5,0.013747770165212819,0.10789669316293304,2.709977149963379
0,6,0.013981692785634853,0.10766167601059795,2.4953253269195557
0,7,0.01422047801500537,0.08722985210379852,2.7310678958892822
0,8,0.014466893771421949,0.08643838538029736,2.58837890625
0,9,0.014711563798988761,0.10391965173831896,2.6237576007843018
0,10,0.014957437325433065,0.13732596697321464,2.8973002433776855
0,11,0.015203196345420555,0.16100000000000003,2.889375925064087
0,12,0.01545254438579257,0.10952066737151245,3.0431253910064697
0,13,0.015702869087169675,0.13233867126573584,2.9195737838745117
0,14,0.015954826052938305,0.1493,3.01279354095459
0,15,0.01620630863016649,0.1397129088932204,3.0226593017578125
0,16,0.01645734837721553,0.14150000000000007,3.1533186435699463
0,17,0.016705996373556943,0.13760000000000006,3.5166807174682617
0,18,0.02397832971302248,0.18422409518367766,3.9505982398986816
0,19,0.023446480809677872,0.12980000000000008,3.8862392902374268
0,20,0.023568660072862346,0.12590000000000007,4.066341876983643
0,21,0.023528242494918857,0.12200000000000005,4.0787529945373535
0,22,0.023422787369115707,0.11810000000000004,4.088398456573486
0,23,0.02321926691974323,0.11420000000000002,4.321652889251709
0,24,0.022997715028884827,0.11030000000000006,4.727760076522827
0,25,0.02280363271383688,0.10640000000000005,4.287016153335571
0,26,0.022622145739996373,0.10250000000000004,4.419858455657959
0,27,0.022406005663257587,0.09860000000000002,4.307100296020508
0,28,0.02208462160278648,0.09470000000000006,4.696840524673462
0,29,0.0215939099523407,0.09080000000000005,4.818946838378906
0,30,0.021295796092766682,0.08690000000000003,4.645170211791992
0,31,0.021184933513197113,0.08300000000000007,5.07267689704895
0,32,0.02114771843264838,0.07910000000000006,4.8677685260772705
0,33,0.02114622679848336,0.07520000000000004,4.790276288986206
0,34,0.021164726859404334,0.07130000000000003,4.73155403137207
0,35,0.025064364946576097,0.06740000000000002,5.353240966796875
0,36,0.024566291688080444,0.06350000000000006,5.144721031188965
0,37,0.02428704396717773,0.05960000000000004,5.039044618606567
0,38,0.024164141364180873,0.05570000000000003,5.072680234909058
0,39,0.024100430392863918,0.05180000000000007,4.8159120082855225
0,40,0.024079199471405365,0.047900000000000054,5.182665109634399
0,41,0.024083614789470922,0.04400000000000004,5.537148475646973
0,42,0.024106756894701282,0.04010000000000008,5.607065200805664
0,43,0.024140734481083642,0.036200000000000065,5.570166349411011
0,44,0.02418360077480864,0.03230000000000005,5.3103578090667725
0,45,0.024234216710727445,0.028400000000000036,5.592457294464111
0,46,0.024293467017593093,0.024500000000000022,5.457058668136597
0,47,0.024361194272049504,0.020600000000000063,5.220634460449219
0,48,0.02443776791597121,0.016700000000000048,5.540280103683472
0,49,0.02452388045707984,0.012800000000000034,5.2687437534332275
0,50,0.02461991836612993,0.008900000000000075,5.421959400177002
0,1,0.015542933051758172,0.6821499437228695,3.4035959243774414
0,2,0.013885531438320742,0.19610000000000005,2.4663422107696533
0,3,0.013519038390324268,0.17197605458347576,2.872248649597168
0,4,0.013531176209943232,0.1403466365467817,3.0184507369995117
0,5,0.013727271721577273,0.09970693708268485,3.2644474506378174
0,6,0.013960996906644376,0.09851477789426799,2.7993946075439453
0,7,0.014201885523840888,0.08727482752256799,2.6325769424438477
0,8,0.014448599690724564,0.07981410182970317,2.6076159477233887
0,9,0.01469511306974446,0.09310057417888451,2.527555465698242
0,10,0.014941125725011373,0.12331241275245841,2.8202497959136963
0,11,0.015186533195556712,0.16100000000000003,2.6911046504974365
0,12,0.015434270607806722,0.12390656530647437,2.6957077980041504
0,13,0.015683615144090723,0.14827222672185492,2.763869524002075
0,14,0.01593419421857481,0.108344810705305,2.7815322875976562
0,15,0.016184460784178716,0.13599944751916537,2.6657776832580566
0,16,0.016434601210710477,0.14150000000000007,2.8498589992523193
0,17,0.016682771584434396,0.13760000000000006,2.8537917137145996
0,18,0.023899483857352515,0.18149378066704958,3.3833837509155273
0,19,0.023425663704972465,0.12980000000000008,3.5840160846710205
0,20,0.023543260049158958,0.1259,3.7226929664611816
0,21,0.02353356866392993,0.12200000000000005,3.5992133617401123
0,22,0.023461691768560392,0.11810000000000004,3.505075216293335
0,23,0.023254264994350404,0.11420000000000002,3.8239073753356934
0,24,0.02302878990921943,0.11030000000000006,3.9708168506622314
0,25,0.022825959956198336,0.10640000000000005,4.025758266448975
0,26,0.02264640244485283,0.10250000000000004,4.262998580932617
0,27,0.0224526800235412,0.09860000000000002,4.310797929763794
0,28,0.02218572460067081,0.09470000000000006,4.402893304824829
0,29,0.021727343848931813,0.09080000000000005,4.523298263549805
0,30,0.021338547912630346,0.08690000000000003,4.760120153427124
0,31,0.02118039510633233,0.08300000000000007,4.8911542892456055
0,32,0.02112516626738619,0.07910000000000006,4.656137228012085
0,33,0.02111095483078119,0.07520000000000004,4.486494541168213
0,34,0.021121428144162253,0.07130000000000003,4.54795241355896
0,35,0.024921034183305404,0.06740000000000002,5.2302210330963135
0,36,0.024413735598587873,0.06350000000000006,4.672942399978638
0,37,0.024153517636921515,0.05960000000000004,5.1270911693573
0,38,0.02402468053674011,0.05570000000000003,5.131125211715698
0,39,0.02395256724485225,0.05180000000000007,4.970269441604614
0,40,0.02391836185702724,0.047900000000000054,5.121201753616333
0,41,0.023911072096737575,0.04400000000000004,5.110660076141357
0,42,0.023923771142624846,0.04010000000000008,5.119861602783203
0,43,0.02394840486540645,0.036200000000000065,5.1983959674835205
0,44,0.02398156008422885,0.03230000000000005,5.035157680511475
0,45,0.024024557698233064,0.028400000000000036,5.115172386169434
0,46,0.024076797955876895,0.024500000000000022,5.107812404632568
0,47,0.024137288407939855,0.020600000000000063,5.466613054275513
0,48,0.02420630983636372,0.016700000000000048,5.6285481452941895
0,49,0.024284542566938842,0.012800000000000034,5.254881143569946
0,50,0.024372690866499395,0.008900000000000047,5.470101833343506
0,1,0.01688260323793829,0.7202236842838171,3.455110549926758
0,2,0.015019196713587125,0.19610000000000005,2.7579379081726074
0,3,0.014670683775249833,0.1755731112076312,2.8938724994659424
0,4,0.014736474749186438,0.15722744827184643,2.623504400253296
0,5,0.014990317564319268,0.10309906471482011,2.5800981521606445
0,6,0.015292057743488126,0.09049354101560925,2.5676519870758057
0,7,0.015598446990383884,0.0986014929811877,2.8888721466064453
0,8,0.01591152009307946,0.08795639637508579,2.80051589012146
0,9,0.016224412013342668,0.08910520388166132,2.639803409576416
0,10,0.016534475492023692,0.08997557336029205,2.7468645572662354
0,11,0.016838654218364862,0.12038655608476556,2.696382761001587
0,12,0.017139766964721602,0.15710000000000002,2.8096375465393066
0,13,0.01744153803291285,0.11061202633433564,2.9465174674987793
0,14,0.01774536898997929,0.13102011498099786,3.041537046432495
0,15,0.018050116011616865,0.11353280711099167,2.92138934135437
0,16,0.01835503935012122,0.11754357822583406,2.8314499855041504
0,17,0.018658053421119293,0.13759999999999994,2.993157386779785
0,18,0.02780952336241183,0.1788419098248153,3.558357000350952
0,19,0.027222162126527095,0.12980000000000008,3.7848966121673584
0,20,0.027293755038379455,0.12590000000000007,3.634364128112793
0,21,0.02725643555162975,0.12200000000000005,3.9476187229156494
0,22,0.027122233854088934,0.11810000000000004,4.391755819320679
0,23,0.026884501587106993,0.11420000000000002,4.088887929916382
0,24,0.02662634313803249,0.11030000000000006,4.298921585083008
0,25,0.02637792672344061,0.10640000000000005,4.466823577880859
0,26,0.02616021842229249,0.10250000000000004,3.790717601776123
0,27,0.025960223407915914,0.09860000000000002,4.623434543609619
0,28,0.02570420882799148,0.09470000000000006,4.52100944519043
0,29,0.025319941334794878,0.09080000000000005,4.76604151725769
0,30,0.024699678706035472,0.08690000000000003,4.9546754360198975
0,31,0.024399627183536346,0.08300000000000007,4.98223352432251
0,32,0.024311332183580604,0.07910000000000006,4.399627208709717
0,33,0.02428929249869677,0.07520000000000004,4.876629590988159
0,34,0.02430618669689416,0.07130000000000003,5.283219337463379
0,35,0.029249643001843708,0.06740000000000002,5.830505132675171
0,36,0.02852254092698939,0.06350000000000006,5.9620044231414795
0,37,0.028093760281212216,0.05960000000000004,5.879783391952515
0,38,0.027835164819069176,0.05570000000000003,5.815706729888916
0,39,0.02767316708218253,0.05180000000000007,5.859717607498169
0,40,0.027572048872385013,0.047900000000000054,5.462367057800293
0,41,0.027512954697164194,0.04400000000000004,5.567856073379517
0,42,0.027488411144273053,0.04010000000000008,5.436645269393921
0,43,0.027489466694669482,0.036200000000000065,5.755512475967407
0,44,0.02750888000210265,0.03230000000000005,5.518582105636597
0,45,0.027543372005243028,0.028400000000000036,5.8061511516571045
0,46,0.027591040403846967,0.024500000000000022,5.965140104293823
0,47,0.027651635326702638,0.020600000000000063,5.954737424850464
0,48,0.027725030622290085,0.016700000000000048,5.103855133056641
0,49,0.027812119053598632,0.012800000000000034,4.205378770828247
0,50,0.027912952928693852,0.008900000000000047,6.05475115776062
0,1,0.020208601303978745,0.7941685501684774,3.2561373710632324
0,2,0.017841510291202907,0.19610000000000005,2.671962022781372
0,3,0.01758095216955049,0.19220000000000004,2.760920286178589
0,4,0.01782634092046139,0.15946455057687559,2.5023276805877686
0,5,0.01825509798645448,0.11935015999359222,2.4808177947998047
0,6,0.018743261286661178,0.10496186354584758,2.8110849857330322
0,7,0.019242775584602016,0.09059875286422847,2.751674175262451
0,8,0.019750827069373103,0.07796620589517711,2.728351593017578
0,9,0.020257943811421496,0.09038802967851123,2.9018263816833496
0,10,0.020757112244708657,0.10713809664776586,2.7124199867248535
0,11,0.02124037275378008,0.10531154490836492,3.050870656967163
0,12,0.021702918281886405,0.10446301844740968,2.833136796951294
0,13,0.022146061320274763,0.10561782867700675,2.8854992389678955
0,14,0.022583099500817827,0.14311305689351128,3.0578668117523193
0,15,0.0230269078229006,0.14539999999999997,3.2312779426574707
0,16,0.023476479794993434,0.11323018294650111,3.3062899112701416
0,17,0.023931603655689734,0.10594683330502341,3.3033792972564697
0,18,0.038978246091004864,0.1493889927765329,4.938405275344849
0,19,0.03805919363945978,0.12980000000000008,4.566496849060059
0,20,0.0381148991839067,0.1259,4.757258892059326
0,21,0.038122801247175445,0.122,4.741215944290161
0,22,0.0379944380633259,0.11810000000000004,5.423892498016357
0,23,0.03768108383144946,0.11420000000000002,5.313152074813843
0,24,0.03740565015367128,0.11030000000000006,5.40045166015625
0,25,0.03711449827068247,0.10640000000000005,5.724113464355469
0,26,0.03683482681595318,0.10250000000000004,5.405942440032959
0,27,0.03656262373759805,0.09860000000000002,5.1891396045684814
0,28,0.0362853144659046,0.09470000000000006,5.646373987197876
0,29,0.0359650597035208,0.09080000000000005,5.8889923095703125
0,30,0.03558384548514121,0.08690000000000003,6.026777505874634
0,31,0.03507547451970677,0.08300000000000007,5.631042242050171
0,32,0.03437201531569778,0.07910000000000006,6.05366587638855
0,33,0.03359523747238319,0.07520000000000004,6.207695484161377
0,34,0.03341215500448812,0.07130000000000003,6.39241099357605
0,35,0.04242788663048806,0.06740000000000002,7.403446674346924
0,36,0.040999886707063976,0.06350000000000006,7.100519180297852
0,37,0.04025255417144262,0.05960000000000004,6.873764514923096
0,38,0.03982394117846169,0.05570000000000003,7.557729244232178
0,39,0.03955895393603506,0.05180000000000007,8.170464515686035
0,40,0.0393988482825534,0.047900000000000054,7.365159273147583
0,41,0.039309703430055604,0.04400000000000004,7.492738246917725
0,42,0.039271441276770444,0.04010000000000008,7.278921842575073
0,43,0.03927581862786263,0.036200000000000065,8.978007555007935
0,44,0.03931603677935659,0.03230000000000005,8.10994577407837
0,45,0.03938635634219377,0.028400000000000036,7.909704208374023
0,46,0.03948378664196271,0.024500000000000022,7.155848026275635
0,47,0.039605376579790186,0.020600000000000063,3.8463149070739746
0,48,0.03975000567074821,0.016700000000000048,7.656294345855713
0,49,0.03991571164592241,0.012800000000000034,7.912499904632568
0,50,0.04010430451791164,0.008900000000000047,8.02346134185791
0,1,0.02248515248298249,0.8329561287248831,3.6795380115509033
0,2,0.019790824255156252,0.19610000000000005,2.955678939819336
0,3,0.01963100973193036,0.19220000000000004,3.069890260696411
0,4,0.020014230900979816,0.13601250838124013,2.804769992828369
0,5,0.02057486349314648,0.13723408687571104,3.0694456100463867
0,6,0.02120390159332218,0.11258431006902359,2.913325786590576
0,7,0.021857488241013894,0.09617541767323634,2.835418939590454
0,8,0.022522257917603174,0.08301467660736084,2.8941900730133057
0,9,0.023188318423169867,0.0800298499523785,2.9003448486328125
0,10,0.02384567950804922,0.09682346391773311,3.2108852863311768
0,11,0.024483129167034164,0.1167267494833425,2.9862964153289795
0,12,0.02509108157456555,0.11194114129705002,2.8966116905212402
0,13,0.025661191367685632,0.11367555604517743,3.0998475551605225
0,14,0.026200429898524384,0.10773446089123262,3.0492441654205322
0,15,0.026738431841189347,0.12084857080708089,3.3048410415649414
0,16,0.027294146068668042,0.14149999999999996,3.260835647583008
0,17,0.02786422111613905,0.13759999999999994,3.2342283725738525
0,18,0.04792905253394478,0.13370000000000004,4.628924131393433
0,19,0.04671773890900124,0.12980000000000008,5.078381061553955
0,20,0.04683767335928775,0.1259,5.249511480331421
0,21,0.04694977344407841,0.122,5.477598428726196
0,22,0.0469397729312099,0.11810000000000004,5.581544876098633
0,23,0.046644855036116005,0.11420000000000002,5.938417196273804
0,24,0.04639455276746403,0.11030000000000006,6.352576017379761
0,25,0.046178969729073385,0.10640000000000005,6.136520147323608
0,26,0.045999874194117274,0.10250000000000004,5.67193341255188
0,27,0.04578019652649834,0.09860000000000002,5.099268913269043
0,28,0.045486063781079666,0.09470000000000006,5.97541880607605
0,29,0.04509624007907574,0.09080000000000005,6.612003326416016
0,30,0.04454982658650539,0.08690000000000003,6.403445720672607
0,31,0.04370553680191358,0.08300000000000007,4.857325315475464
0,32,0.042748238864994154,0.07910000000000006,6.281355381011963
0,33,0.042105832856185285,0.07520000000000004,6.149178504943848
0,34,0.041728061978274014,0.07130000000000003,6.546146631240845
0,35,0.055892557156929736,0.06740000000000002,8.182326078414917
0,36,0.053098298999505786,0.06350000000000006,7.684642791748047
0,37,0.05163646167534279,0.05960000000000004,7.673317909240723
0,38,0.050813967130746804,0.05570000000000003,7.223388433456421
0,39,0.05032536769459532,0.05180000000000007,7.429669618606567
0,40,0.050052315281946425,0.047900000000000054,7.916870355606079
0,41,0.04993072904661612,0.04400000000000004,7.752948999404907
0,42,0.04991487667294227,0.04010000000000008,7.7274816036224365
0,43,0.049977859772792475,0.036200000000000065,7.420180797576904
0,44,0.05010039947848407,0.03230000000000005,7.515045404434204
0,45,0.050269811452875776,0.028400000000000036,7.485376358032227
0,46,0.05047485094396048,0.024500000000000022,7.471580982208252
0,47,0.05070923304699072,0.020600000000000063,7.468979597091675
0,48,0.050977351526559044,0.016700000000000048,8.778375625610352
0,49,0.05127883335682383,0.012800000000000034,7.762196779251099
0,50,0.05161250539824232,0.008900000000000047,7.963915824890137
0,1,0.022485152836229233,0.8329561287248831,3.64278507232666
0,2,0.019761991582728716,0.19610000000000005,2.824249505996704
0,3,0.019610691511376108,0.19220000000000004,2.9329209327697754
0,4,0.01999349811394197,0.12995392383310544,2.9033024311065674
0,5,0.020558117720814284,0.13264616240443516,3.17164945602417
0,6,0.021188869764981775,0.10565136589384028,2.799053907394409
0,7,0.021844528844111838,0.10621510628165964,2.823016405105591
0,8,0.0225125256393331,0.08422538257519208,2.90431547164917
0,9,0.023183096981770554,0.07437763141920462,2.9821324348449707
0,10,0.023847239424520005,0.08922209578842477,3.2605762481689453
0,11,0.024494044741836283,0.1075856603123787,3.1658403873443604
0,12,0.025113538539326095,0.113613777443196,3.1885807514190674
0,13,0.025696314110007137,0.11265610520889546,3.2149851322174072
0,14,0.026242245771649755,0.10759531143724177,3.4528250694274902
0,15,0.02677497431157723,0.10877898086076165,3.468081474304199
0,16,0.027321859100605486,0.14150000000000007,3.3451852798461914
0,17,0.027886633894461707,0.13759999999999994,3.4343833923339844
0,18,0.047952283869076365,0.13370000000000004,5.019775629043579
0,19,0.04684436596753842,0.12980000000000008,5.064647674560547
0,20,0.04698243130676571,0.1259,5.238938808441162
0,21,0.047156039802106524,0.122,5.775497198104858
0,22,0.04721603771422764,0.11810000000000004,5.6113362312316895
0,23,0.04702479741669086,0.11420000000000002,6.122553110122681
0,24,0.04670973500521894,0.11030000000000006,6.341084003448486
0,25,0.04647594224767683,0.10640000000000005,6.4713685512542725
0,26,0.04629852448954878,0.10250000000000004,6.703624248504639
0,27,0.046128298853695376,0.09860000000000002,6.454030275344849
0,28,0.04589001718068799,0.09470000000000006,6.417884826660156
0,29,0.04557147341759404,0.09080000000000005,6.433112382888794
0,30,0.04511258491976271,0.08690000000000003,6.637562036514282
0,31,0.04443541043620701,0.08300000000000007,7.107516288757324
0,32,0.04345509090292288,0.07910000000000006,6.513622045516968
0,33,0.042642946857479394,0.07520000000000004,6.687951326370239
0,34,0.042125883152289725,0.07130000000000003,6.653194904327393
0,35,0.056948119430131484,0.06740000000000002,8.83881163597107
0,36,0.053823330608932685,0.06350000000000006,7.599249362945557
0,37,0.052069992376997526,0.05960000000000004,8.007513046264648
0,38,0.05104363865747702,0.05570000000000003,7.839985132217407
0,39,0.050396733631707685,0.05180000000000007,8.721825361251831
0,40,0.04999838785605889,0.047900000000000054,8.010973453521729
0,41,0.04978106262829087,0.04400000000000004,7.898548364639282
0,42,0.04968470779650844,0.04010000000000008,8.1586434841156
0,43,0.04968031401051573,0.036200000000000065,8.176528692245483
0,44,0.049746297707689124,0.03230000000000005,8.804795265197754
0,45,0.049869355474112184,0.028400000000000036,8.440097332000732
0,46,0.050034836304017075,0.024500000000000022,8.601172685623169
0,47,0.0502354119285377,0.020600000000000063,8.488614797592163
0,48,0.05047135105469215,0.016700000000000048,8.515247344970703
0,49,0.050740559392005724,0.012800000000000034,8.500312566757202
0,50,0.051043287871048934,0.008900000000000047,8.577348709106445
0,1,0.022485152929174187,0.8329561287248831,3.6718480587005615
0,2,0.01974989403670219,0.19610000000000005,2.7188045978546143
0,3,0.019599471830582166,0.19220000000000004,3.188998222351074
0,4,0.01998000374671597,0.12639905904787374,3.36724853515625
0,5,0.02054699651171879,0.13468307564258386,2.839432954788208
0,6,0.02117883590285368,0.10045747192159471,2.719778537750244
0,7,0.021835916618478036,0.10003129373961939,2.6584830284118652
0,8,0.022506081893992447,0.09670886816777524,2.8596253395080566
0,9,0.023180192128273477,0.07549985659358727,2.8325142860412598
0,10,0.023849374721139797,0.08348887187363108,2.689864158630371
0,11,0.024503358883229097,0.10060772773099513,2.8101155757904053
0,12,0.025131745410131464,0.10733531574970179,2.8618807792663574
0,13,0.025724904712930763,0.1124832180855897,3.030116319656372
0,14,0.02627878177908405,0.10890805189588348,3.262965679168701
0,15,0.026810017233213225,0.10550608047229026,3.1167562007904053
0,16,0.02735023925855877,0.13294488496992996,3.0987889766693115
0,17,0.027909712973721197,0.13760000000000006,3.2258365154266357
0,18,0.04797656214550102,0.13370000000000004,5.236520767211914
0,19,0.04695476612171297,0.12980000000000008,5.184123516082764
0,20,0.04710573167258078,0.1259,5.423863410949707
0,21,0.04731724972475769,0.122,5.896189451217651
0,22,0.047430648392318156,0.11810000000000004,5.856865167617798
0,23,0.047318009606299824,0.11420000000000002,5.889563798904419
0,24,0.04699800891263272,0.11030000000000006,5.861606121063232
0,25,0.04674064049005767,0.10640000000000005,6.303577184677124
0,26,0.04654751159772147,0.10250000000000004,7.265796661376953
0,27,0.04639026722909617,0.09860000000000002,6.788076162338257
0,28,0.04617496449072819,0.09470000000000006,6.361452102661133
0,29,0.04587669086981508,0.09080000000000005,6.076340675354004
0,30,0.04545746668601047,0.08690000000000003,6.4507410526275635
0,31,0.04483465473641114,0.08300000000000007,6.432032823562622
0,32,0.04394416193150248,0.07910000000000006,6.530072450637817
0,33,0.04301823931483416,0.07520000000000004,6.633562088012695
0,34,0.04248215909648409,0.07130000000000003,6.440937042236328
0,35,0.05799334895556931,0.06740000000000002,8.72284746170044
0,36,0.054687273428728575,0.06350000000000006,7.974398136138916
0,37,0.05277199096642736,0.05960000000000004,7.493650436401367
0,38,0.051548633991344614,0.05570000000000003,7.309128522872925
0,39,0.050755522724875796,0.05180000000000007,7.947357654571533
0,40,0.05023317981842136,0.047900000000000054,7.675486326217651
0,41,0.04990884540269665,0.04400000000000004,7.4263317584991455
0,42,0.049732480786806504,0.04010000000000008,7.526630401611328
0,43,0.049660339818309265,0.036200000000000065,8.029039859771729
0,44,0.04966985859416663,0.03230000000000005,7.791173934936523
0,45,0.04974509911520822,0.028400000000000036,8.123153448104858
0,46,0.04987007322736286,0.024500000000000022,7.996690034866333
0,47,0.05003953006224543,0.020600000000000063,8.006617069244385
0,48,0.050247838969500164,0.016700000000000048,8.36588191986084
0,49,0.050491357287105625,0.012800000000000034,8.163114309310913
0,50,0.050769962559236353,0.008900000000000033,8.391924142837524
0,1,0.020477635379706274,0.7991685501684775,3.4429078102111816
0,2,0.018035275390456858,0.19610000000000005,2.628878593444824
0,3,0.017781037206858606,0.19220000000000004,3.0076420307159424
0,4,0.018044682964084555,0.13947376769110642,3.1001620292663574
0,5,0.01849681907530496,0.1090807224816962,2.9533698558807373
0,6,0.019001097999932534,0.10104150853801042,3.1115846633911133
0,7,0.019522324164527788,0.08864757949043467,2.9873673915863037
0,8,0.020052287117930313,0.08132358845462773,3.0808444023132324
0,9,0.020583577233806105,0.0772176131123744,2.898197650909424
0,10,0.021109751319051667,0.09163824441832813,2.895150661468506
