Is_3D_Phase,Iteration,Envelope_Compliance_Nm,Max_Delta_Rho,Compute_Time_sec,Peak_VRAM_GB
0,80,0.8943240504973851,0.08150000000000002,0.0862889289855957,1.9587960243225098
0,81,0.8765510223638644,0.08000000000000007,0.31690382957458496,1.9587960243225098
0,82,0.8762301029035596,0.07850000000000007,0.1904463768005371,1.9587960243225098
0,83,0.8763528768707799,0.07700000000000001,0.2220780849456787,1.9587960243225098
0,84,0.8773517690149714,0.07550000000000001,0.1431734561920166,1.9587960243225098
0,85,0.877920824999475,0.07400000000000001,0.09482240676879883,1.9587960243225098
0,86,0.8791092190392131,0.07250000000000001,0.09868812561035156,1.9587960243225098
0,87,0.879300992345029,0.07100000000000006,0.05828070640563965,1.9587960243225098
0,88,0.8818868635925021,0.0695,0.16260576248168945,1.9587960243225098
0,89,0.8822686543122766,0.06800000000000006,0.0636439323425293,1.9587960243225098
0,90,0.8835924107151839,0.0665,0.09582281112670898,1.9587960243225098
0,91,0.8837757669595221,0.06500000000000006,0.05597257614135742,1.9587960243225098
0,92,0.8865228844951507,0.06350000000000003,0.16764402389526367,1.9587960243225098
0,93,0.8867956914290493,0.062000000000000055,0.05898714065551758,1.9587960243225098
0,94,0.8885158163690838,0.060500000000000026,0.1126711368560791,1.9587960243225098
0,95,0.8894206499463642,0.05900000000000005,0.09087967872619629,1.9587960243225098
0,96,0.8911233772055367,0.05750000000000005,0.14666008949279785,1.9587960243225098
0,97,0.8929731742889747,0.05600000000000005,0.15616798400878906,1.9587960243225098
0,98,0.893688035420442,0.05449999999999999,0.10433673858642578,1.9587960243225098
0,99,0.8944907423497268,0.05300000000000005,0.08597517013549805,1.9587960243225098
0,100,0.896243106290771,0.051500000000000046,0.1555309295654297,1.9587960243225098
0,101,0.897951648659362,0.050000000000000044,0.14859914779663086,1.9587960243225098
0,102,0.8986572706417764,0.048500000000000015,0.08413839340209961,1.9587960243225098
0,103,0.8998206020162507,0.04700000000000004,0.09935235977172852,1.9587960243225098
0,104,0.9007512609958921,0.04550000000000001,0.08836126327514648,1.9587960243225098
0,105,0.9023862016682808,0.04400000000000004,0.15298247337341309,1.9587960243225098
0,106,0.9040789687363944,0.04250000000000004,0.164459228515625,1.9587960243225098
0,107,0.9048624694621963,0.041000000000000036,0.08485102653503418,1.9587960243225098
0,108,0.9061368586016586,0.03950000000000001,0.10399794578552246,1.9587960243225098
0,109,0.9070871537947425,0.038000000000000034,0.09189796447753906,1.9587960243225098
0,110,0.9088781847262943,0.036500000000000005,0.16670513153076172,1.9587960243225098
0,111,0.9105724925483123,0.03500000000000003,0.16706180572509766,1.9587960243225098
0,112,0.9115336612672703,0.0335,0.10282421112060547,1.9587960243225098
0,113,0.9132518505347678,0.03200000000000003,0.18087506294250488,1.9587960243225098
0,114,0.9144718538177397,0.030500000000000083,0.11763763427734375,1.9587960243225098
0,115,0.9158730072030603,0.029000000000000026,0.16148710250854492,1.9587960243225098
0,116,0.9173224807841641,0.02750000000000008,0.175018310546875,1.9587960243225098
0,117,0.9184840009417994,0.02600000000000008,0.11468362808227539,1.9587960243225098
0,118,0.9203600772363927,0.024500000000000077,0.25629639625549316,1.9587960243225098
0,119,0.9213126814953778,0.02300000000000002,0.11314725875854492,1.9587960243225098
0,120,0.9231441238634828,0.021500000000000075,0.2898988723754883,1.9587960243225098
0,121,0.8763806017300253,0.020000000000000073,0.6747434139251709,1.9587960243225098
0,122,0.8755576666045506,0.020000000000000073,0.27476930618286133,1.9587960243225098
0,123,0.8752080068814916,0.020000000000000025,0.23650813102722168,1.9587960243225098
0,124,0.8749839095016554,0.020000000000000046,0.11596846580505371,1.9587960243225098
0,125,0.8744951895151085,0.020000000000000018,0.21568512916564941,1.9587960243225098
0,126,0.8743588077424489,0.020000000000000018,0.09056830406188965,1.9587960243225098
0,127,0.8741770326312603,0.020000000000000018,0.12617731094360352,1.9587960243225098
0,128,0.8739605958069419,0.020000000000000018,0.1314244270324707,1.9587960243225098
0,129,0.8738219440238268,0.020000000000000073,0.12023186683654785,1.9587960243225098
0,130,0.8736559904816705,0.020000000000000018,0.08935165405273438,1.9587960243225098
0,131,0.8733356032487505,0.020000000000000018,0.17810869216918945,1.9587960243225098
0,132,0.8732240665399762,0.020000000000000018,0.0706777572631836,1.9587960243225098
0,133,0.8730379980323525,0.020000000000000018,0.09758639335632324,1.9587960243225098
0,134,0.8729959558132389,0.020000000000000018,0.05124402046203613,1.9587960243225098
0,135,0.872723094199354,0.020000000000000018,0.09809494018554688,1.9587960243225098
0,136,0.8726928788220826,0.020000000000000018,0.053702354431152344,1.9587960243225098
0,137,0.872419006633141,0.020000000000000073,0.10649943351745605,1.9587960243225098
0,138,0.8723949818718895,0.020000000000000018,0.04839897155761719,1.9587960243225098
0,139,0.872208251801892,0.020000000000000018,0.07820296287536621,1.9587960243225098
0,140,0.8721049184917525,0.020000000000000018,0.07376337051391602,1.9587960243225098
0,141,0.87184386679825,0.020000000000000018,0.1329023838043213,1.9587960243225098
0,142,0.871800858872438,0.020000000000000018,0.05007123947143555,1.9587960243225098
0,143,0.8715988071647363,0.020000000000000018,0.09159588813781738,1.9587960243225098
0,144,0.8715742416150811,0.020000000000000073,0.04358863830566406,1.9587960243225098
0,145,0.8714284727935984,0.020000000000000073,0.06137967109680176,1.9587960243225098
0,146,0.8713099528940815,0.020000000000000018,0.08314776420593262,1.9587960243225098
0,147,0.871148651525802,0.020000000000000018,0.06338334083557129,1.9587960243225098
0,148,0.8711294619473526,0.020000000000000018,0.03989887237548828,1.9587960243225098
0,149,0.8709778338845173,0.020000000000000018,0.06990599632263184,1.9587960243225098
0,150,0.8709719106066578,0.020000000000000018,0.03867483139038086,1.9587960243225098
0,1,0.6415316185909543,0.2,0.7695434093475342,3.9225106239318848
0,2,0.6426013784621032,0.1985,0.16493964195251465,3.9288434982299805
0,3,0.641579301666255,0.19700000000000006,0.1122899055480957,3.9288434982299805
0,4,0.6451766367754683,0.1955,0.10604190826416016,3.9288434982299805
0,5,0.6481264463186074,0.17624913458791253,0.08889555931091309,3.9288434982299805
0,6,0.6529893607042682,0.1140826583489647,0.09219980239868164,3.9288434982299805
0,7,0.6579183103138883,0.11462104203055379,0.09903621673583984,3.9288434982299805
0,8,0.6624656460870404,0.11742731110022675,0.07582783699035645,3.9288434982299805
0,9,0.6657551743187233,0.088775314172305,0.06692099571228027,3.9288434982299805
0,10,0.673640196007067,0.0983966274250867,0.12491464614868164,3.9288434982299805
0,11,0.6754526812336412,0.0801570791347529,0.052878379821777344,3.9288434982299805
0,12,0.6812042948146408,0.07996532959809366,0.09905552864074707,3.9288434982299805
0,13,0.6852489806621866,0.06618057106705033,0.0725250244140625,3.9288434982299805
0,14,0.6914604857677269,0.06656083555675235,0.10314631462097168,3.9288434982299805
0,15,0.6974752112843345,0.08021355950630885,0.1003115177154541,3.9288434982299805
0,16,0.7009032179457465,0.07950527388652706,0.06705689430236816,3.9288434982299805
0,17,0.7069651902121696,0.13334697355241434,0.09421873092651367,3.9288434982299805
0,18,0.7090920386539434,0.09010210358694241,0.055811166763305664,3.9288434982299805
0,19,0.7197469924919844,0.16265722229585,0.15236902236938477,3.9288434982299805
0,20,0.7222458203213524,0.04522628420979227,0.05967354774475098,3.9288434982299805
0,21,0.7267678848806907,0.03609535208085257,0.0796961784362793,3.9288434982299805
0,22,0.7342125290956908,0.04133902064302719,0.10598278045654297,3.9288434982299805
0,23,0.7360223890795647,0.0398583889773938,0.06129288673400879,3.9288434982299805
0,24,0.7468429819201062,0.07483246816646688,0.1604142189025879,3.9288434982299805
0,25,0.7492262198555424,0.033926650329509034,0.0625302791595459,3.9288434982299805
0,26,0.7543470129964993,0.031978430677711,0.08605813980102539,3.9288434982299805
0,27,0.7604387726257911,0.0352308189056022,0.10304665565490723,3.9288434982299805
0,28,0.7676037885090797,0.04778026737044966,0.12891101837158203,3.9288434982299805
0,29,0.7714408134963648,0.034581433281100415,0.07397222518920898,3.9288434982299805
0,30,0.7782164793980156,0.03147847773187895,0.10016703605651855,3.9288434982299805
0,31,0.7832448255141423,0.03625216106918194,0.08493518829345703,3.9288434982299805
0,32,0.7897351161418387,0.03736972234406288,0.1167440414428711,3.9288434982299805
0,33,0.7964997829182523,0.043423525893398374,0.11873483657836914,3.9288434982299805
0,34,0.8001868408640079,0.04678069463839429,0.07544755935668945,3.9288434982299805
0,35,0.8093292534558378,0.040826829713488166,0.15024256706237793,3.9288434982299805
0,36,0.8120055822277953,0.03997922492151729,0.06999731063842773,3.9288434982299805
0,37,0.8196351420930141,0.04245719047516605,0.12451004981994629,3.9288434982299805
0,38,0.8255137817458623,0.04768746099625587,0.11269283294677734,3.9288434982299805
0,39,0.8314788422419346,0.05538905232075364,0.11264562606811523,3.9288434982299805
0,40,0.8355971146262415,0.05539527435467251,0.08250689506530762,3.9288434982299805
0,41,0.8967065758799437,0.14000000000000007,0.34450531005859375,3.9288434982299805
0,42,0.8995872461766254,0.1385,0.1163032054901123,3.9288434982299805
0,43,0.9033115229898738,0.137,0.11949443817138672,3.9288434982299805
0,44,0.9091235921354892,0.1105299516524284,0.1865983009338379,3.9288434982299805
0,45,0.9125514141994987,0.13307434862292755,0.12700486183166504,3.9288434982299805
0,46,0.9159066589593592,0.09909445338500777,0.13539743423461914,3.9288434982299805
0,47,0.9202800007587897,0.12253785396303074,0.18356966972351074,3.9288434982299805
0,48,0.922212990835847,0.10889103869760208,0.12863492965698242,3.9288434982299805
0,49,0.9249558109485441,0.128,0.18603849411010742,3.9288434982299805
0,50,0.9256240390778392,0.12649999999999995,0.1394517421722412,3.9288434982299805
0,51,0.9272465629432136,0.125,0.20149683952331543,3.9288434982299805
0,52,0.926400877560509,0.12350000000000005,0.1279010772705078,3.9288434982299805
0,53,0.9245304089941611,0.122,0.13654398918151855,3.9288434982299805
0,54,0.9264215542500399,0.12050000000000005,0.166823148727417,3.9288434982299805
0,55,0.9273055004059096,0.119,0.10642623901367188,3.9288434982299805
0,56,0.9296805482051159,0.11750000000000005,0.1916501522064209,3.9288434982299805
0,57,0.9303339491957108,0.11600000000000005,0.09714412689208984,3.9288434982299805
0,58,0.9334489147272598,0.11450000000000005,0.21741437911987305,3.9288434982299805
0,59,0.934244515164453,0.11299999999999999,0.08096957206726074,3.9288434982299805
0,60,0.9367483087330419,0.11150000000000004,0.15397119522094727,3.9288434982299805
0,61,0.9391160519734816,0.09180998033793741,0.1392827033996582,3.9288434982299805
0,62,0.9402594668122781,0.1059665689655448,0.08852505683898926,3.9288434982299805
0,63,0.9429329813914649,0.10400880867652629,0.15858888626098633,3.9288434982299805
0,64,0.9435768596718127,0.10550000000000004,0.06927251815795898,3.9288434982299805
0,65,0.9469960927239889,0.10400000000000001,0.1649634838104248,3.9288434982299805
0,66,0.9472867012397566,0.10250000000000004,0.05975532531738281,3.9288434982299805
0,67,0.9510392172353743,0.10099999999999998,0.18407320976257324,3.9288434982299805
0,68,0.9515663601112713,0.09950000000000003,0.06968212127685547,3.9288434982299805
0,69,0.9549111539758599,0.09799999999999998,0.1800835132598877,3.9288434982299805
0,70,0.9559475935964998,0.08279395575758663,0.08826279640197754,3.9288434982299805
0,71,0.9571587557325199,0.09421930456875127,0.08849453926086426,3.9288434982299805
0,72,0.9599728683800488,0.0925112869471375,0.16609668731689453,3.9288434982299805
0,73,0.9630510275706159,0.09199999999999997,0.16736960411071777,3.9288434982299805
0,74,0.9638484545263499,0.09050000000000002,0.07166361808776855,3.9288434982299805
0,75,0.9657284724824158,0.08899999999999997,0.10326051712036133,3.9288434982299805
0,76,0.9668891217803065,0.08750000000000002,0.07820463180541992,3.9288434982299805
0,77,0.9696284978370301,0.08600000000000008,0.1505413055419922,3.9288434982299805
0,78,0.9728490112686828,0.08450000000000002,0.1695406436920166,3.9288434982299805
0,79,0.9746740968071435,0.08300000000000007,0.09689831733703613,3.9288434982299805
0,80,0.975688047954953,0.08150000000000002,0.06953787803649902,3.9288434982299805
0,81,0.961404752884427,0.08000000000000007,0.36297154426574707,3.9288434982299805
0,82,0.9606581505054907,0.07850000000000007,0.2887537479400635,3.9288434982299805
0,83,0.9620534862814406,0.07700000000000007,0.20061683654785156,3.9288434982299805
0,84,0.9620000411873276,0.07550000000000001,0.2459721565246582,3.9288434982299805
0,85,0.9625824545553743,0.07400000000000001,0.08917236328125,3.9288434982299805
0,86,0.9644883014099954,0.07250000000000001,0.14798474311828613,3.9288434982299805
0,87,0.9647400914220088,0.07100000000000001,0.06319618225097656,3.9288434982299805
0,88,0.9671929297218407,0.0695,0.14071273803710938,3.9288434982299805
0,89,0.9674045216850881,0.06800000000000006,0.05607438087463379,3.9288434982299805
0,90,0.9688603255512861,0.0665,0.08922004699707031,3.9288434982299805
0,91,0.9707665101393528,0.06500000000000006,0.1416025161743164,3.9288434982299805
0,92,0.9720468521560341,0.06350000000000003,0.07729601860046387,3.9288434982299805
0,93,0.972965100189102,0.061999999999999944,0.08784651756286621,3.9288434982299805
0,94,0.9751295895578447,0.0605,0.16049528121948242,3.9288434982299805
0,95,0.9773224222646928,0.05900000000000005,0.13991522789001465,3.9288434982299805
0,96,0.9783815883439154,0.057499999999999996,0.07897758483886719,3.9288434982299805
0,97,0.9807875625204616,0.05600000000000005,0.15024065971374512,3.9288434982299805
0,98,0.9811701390683749,0.05449999999999999,0.06055879592895508,3.9288434982299805
0,99,0.9839849177820725,0.05300000000000005,0.174882173538208,3.9288434982299805
0,100,0.9858461936125125,0.05149999999999999,0.12831902503967285,3.9288434982299805
0,101,0.9870166817085178,0.050000000000000044,0.08643794059753418,3.9288434982299805
0,102,0.9886882745612269,0.04849999999999999,0.13921904563903809,3.9288434982299805
0,103,0.9912294710785453,0.04700000000000004,0.1847066879272461,3.9288434982299805
0,104,0.9926116571369423,0.045499999999999985,0.10801005363464355,3.9288434982299805
0,105,0.9945244435389462,0.04400000000000004,0.14976143836975098,3.9288434982299805
0,106,0.9959678743173792,0.04249999999999998,0.09886550903320312,3.9288434982299805
0,107,0.9982510747343427,0.041000000000000036,0.16974568367004395,3.9288434982299805
0,108,0.9999646068162162,0.03949999999999998,0.16057205200195312,3.9288434982299805
0,109,1.0012501452415647,0.038000000000000034,0.10014986991882324,3.9288434982299805
0,110,1.0036825751973062,0.03649999999999998,0.20941972732543945,3.9288434982299805
0,111,1.0052600666676106,0.03500000000000003,0.17413544654846191,3.9288434982299805
0,112,1.006559816370212,0.033499999999999974,0.0964052677154541,3.9288434982299805
0,113,1.0088404402219149,0.03200000000000003,0.22303414344787598,3.9288434982299805
0,114,1.010437310082987,0.030500000000000083,0.1280229091644287,3.9288434982299805
0,115,1.0115421331656378,0.02900000000000008,0.10150480270385742,3.9288434982299805
0,116,1.014289580451164,0.02750000000000008,0.30168724060058594,3.9288434982299805
0,117,1.0155306279895753,0.026000000000000023,0.11429452896118164,3.9288434982299805
0,118,1.0176070347547201,0.024500000000000077,0.22311615943908691,3.9288434982299805
0,119,1.019154486524966,0.02300000000000002,0.22730278968811035,3.9288434982299805
0,120,1.0209782929780187,0.021500000000000075,0.22742128372192383,3.9288434982299805
0,121,0.9693178616535325,0.020000000000000073,0.74582839012146,3.9288434982299805
0,122,0.9684765642980195,0.020000000000000018,0.3034782409667969,3.9288434982299805
0,123,0.9680470305451012,0.020000000000000025,0.26732873916625977,3.9288434982299805
0,124,0.9677816696222588,0.020000000000000073,0.12865543365478516,3.9288434982299805
0,125,0.9672771386784402,0.020000000000000018,0.2464444637298584,3.9288434982299805
0,126,0.9671420024658253,0.020000000000000018,0.1061253547668457,3.9288434982299805
0,127,0.9669519059835867,0.020000000000000073,0.1316361427307129,3.9288434982299805
0,128,0.9666721821113354,0.020000000000000018,0.12440347671508789,3.9288434982299805
0,129,0.9665229984604322,0.020000000000000018,0.12389755249023438,3.9288434982299805
0,130,0.9663725007643356,0.020000000000000018,0.09154129028320312,3.9288434982299805
0,131,0.9662389642070173,0.020000000000000018,0.09761285781860352,3.9288434982299805
0,132,0.965926699342393,0.020000000000000073,0.12813282012939453,3.9288434982299805
0,133,0.9657710448605842,0.020000000000000018,0.09498310089111328,3.9288434982299805
0,134,0.9656830263417737,0.020000000000000018,0.06478238105773926,3.9288434982299805
0,135,0.9655028070426095,0.020000000000000018,0.09253525733947754,3.9288434982299805
0,136,0.9652093354816724,0.020000000000000018,0.12250924110412598,3.9288434982299805
0,137,0.9651411661356638,0.020000000000000018,0.06189441680908203,3.9288434982299805
0,138,0.9650583341039806,0.020000000000000073,0.06653404235839844,3.9288434982299805
0,139,0.96473881655494,0.020000000000000018,0.12108874320983887,3.9288434982299805
0,140,0.9644946322258563,0.020000000000000018,0.10841536521911621,3.9288434982299805
0,141,0.964434621322567,0.020000000000000018,0.06478738784790039,3.9288434982299805
0,142,0.9643801281038198,0.020000000000000018,0.06484317779541016,3.9288434982299805
0,143,0.9642743399662965,0.020000000000000018,0.08124470710754395,3.9288434982299805
0,144,0.9640788373675766,0.020000000000000073,0.09295010566711426,3.9288434982299805
0,145,0.9639315512476581,0.020000000000000018,0.08028769493103027,3.9288434982299805
0,146,0.9638677528784259,0.020000000000000073,0.05367588996887207,3.9288434982299805
0,147,0.9638112829937917,0.020000000000000018,0.051752328872680664,3.9288434982299805
0,148,0.963282067247456,0.020000000000000018,0.19097399711608887,3.9288434982299805
0,149,0.9632607339162209,0.020000000000000018,0.05394148826599121,3.9288434982299805
0,150,0.9631817499032141,0.020000000000000018,0.07230806350708008,3.9288434982299805
0,1,0.6415389828711753,0.2,0.8760578632354736,3.9225106239318848
0,2,0.6418707723488674,0.1985,0.15107226371765137,3.9288434982299805
0,3,0.6415521400083055,0.19700000000000004,0.10837602615356445,3.9288434982299805
0,4,0.6451351874555797,0.1955,0.10230731964111328,3.9288434982299805
0,5,0.6481385733922049,0.1636650680623234,0.08374190330505371,3.9288434982299805
0,6,0.6528815590201782,0.11555182652699214,0.09328675270080566,3.9288434982299805
0,7,0.6577519227025199,0.10412430298820019,0.09875011444091797,3.9288434982299805
0,8,0.6623032717778322,0.10932050134107363,0.07784414291381836,3.9288434982299805
0,9,0.6654366103721395,0.08387645534379973,0.0644834041595459,3.9288434982299805
0,10,0.6735078878565388,0.08965266960989338,0.12238144874572754,3.9288434982299805
0,11,0.6750864988962643,0.09902024961997336,0.050898075103759766,3.9288434982299805
0,12,0.6818924097855057,0.07280751760639215,0.11299729347229004,3.9288434982299805
0,13,0.6864520709633604,0.07713307911218292,0.07647156715393066,3.9288434982299805
0,14,0.6896526293864811,0.06454754706428845,0.07197284698486328,3.9288434982299805
0,15,0.6983311687223035,0.05727168997985754,0.12917494773864746,3.9288434982299805
0,16,0.7002676303352813,0.04969681782167157,0.05900001525878906,3.9288434982299805
0,17,0.7077830633999451,0.09093287809315964,0.12225484848022461,3.9288434982299805
0,18,0.7100433733302235,0.09093287809315964,0.05767464637756348,3.9288434982299805
0,19,0.7181717885473331,0.10453322222978458,0.12483763694763184,3.9288434982299805
0,20,0.7232771138266385,0.03973619768402781,0.08360934257507324,3.9288434982299805
0,21,0.7264451875610193,0.0428497235998426,0.06989169120788574,3.9288434982299805
0,22,0.7329647383453369,0.06503753871337223,0.10615420341491699,3.9288434982299805
0,23,0.7396443474577814,0.04489572759362562,0.11367034912109375,3.9288434982299805
0,24,0.7437412024946465,0.046011857766940285,0.07205438613891602,3.9288434982299805
0,25,0.7499171849698261,0.046011857766940285,0.09367990493774414,3.9288434982299805
0,26,0.7522206301888963,0.05673395591665298,0.05664539337158203,3.9288434982299805
0,27,0.7634290935941008,0.09257852669053013,0.1648235321044922,3.9288434982299805
0,28,0.7660481986937547,0.043869691889021734,0.07006120681762695,3.9288434982299805
0,29,0.7717988087139968,0.029616883124018223,0.09601497650146484,3.9288434982299805
0,30,0.7798065707252364,0.06901266907469851,0.11567020416259766,3.9288434982299805
0,31,0.7815506354334039,0.06901266907469851,0.0576324462890625,3.9288434982299805
0,32,0.792152414750863,0.05250410737655542,0.15886282920837402,3.9288434982299805
0,33,0.7947638662182704,0.03836642165664883,0.0703880786895752,3.9288434982299805
0,34,0.8009147856394669,0.04350078021804071,0.10424065589904785,3.9288434982299805
0,35,0.8067373995380852,0.044985061050820674,0.11343741416931152,3.9288434982299805
0,36,0.813887056885563,0.0381629131115625,0.11654067039489746,3.9288434982299805
0,37,0.8183082092653216,0.03952352355709121,0.08646059036254883,3.9288434982299805
0,38,0.8273451446750171,0.04171873213045951,0.15663480758666992,3.9288434982299805
0,39,0.8300506789975868,0.04831289420178786,0.0718691349029541,3.9288434982299805
0,40,0.8375435458194116,0.05417820487779523,0.12484478950500488,3.9288434982299805
0,41,0.8977604620121309,0.14000000000000007,0.3307163715362549,3.9288434982299805
0,42,0.9008120028356239,0.1385,0.11494278907775879,3.9288434982299805
0,43,0.9046462018360701,0.09967795043062944,0.11655449867248535,3.9288434982299805
0,44,0.911305270023536,0.09891786257452073,0.19643640518188477,3.9288434982299805
0,45,0.9137363154497862,0.12185165933813857,0.10117626190185547,3.9288434982299805
0,46,0.9177569467333699,0.08798024095079682,0.13993430137634277,3.9288434982299805
0,47,0.9225434038545777,0.1063814449516739,0.19034409523010254,3.9288434982299805
0,48,0.9246342429842309,0.12950000000000006,0.12373661994934082,3.9288434982299805
0,49,0.9276014315650774,0.1121585645249189,0.18793034553527832,3.9288434982299805
