Is_3D_Phase,Iteration,Envelope_Compliance_Nm,Max_Delta_Rho,Compute_Time_sec,Peak_VRAM_GB
0,1,0.6079427539358324,0.20000000000000007,0.6613860130310059,1.1377930641174316
0,2,0.6106844590178069,0.19850000000000007,0.1639842987060547,1.1441259384155273
0,3,0.6076709509205074,0.19700000000000006,0.13082098960876465,1.1441259384155273
0,4,0.6117349771495828,0.19550000000000006,0.1186072826385498,1.1441259384155273
0,5,0.6132899516454415,0.17949282574289652,0.0994727611541748,1.1441259384155273
0,6,0.6177674342273942,0.1925,0.11800861358642578,1.1441259384155273
0,7,0.6201538691329229,0.11859115555363038,0.10034847259521484,1.1441259384155273
0,8,0.6244248942112329,0.13391170139518938,0.11425185203552246,1.1441259384155273
0,9,0.6288602443110829,0.1593005192891062,0.13109850883483887,1.1441259384155273
0,10,0.6327565411267446,0.1461530591686637,0.11279153823852539,1.1441259384155273
0,11,0.6354543334402134,0.13194565960809346,0.10905957221984863,1.1441259384155273
0,12,0.6404944985249744,0.13194565960809346,0.12423539161682129,1.1441259384155273
0,13,0.6457998952640613,0.1762748969874122,0.11217355728149414,1.1441259384155273
0,14,0.64747321699653,0.1762748969874122,0.06275010108947754,1.1441259384155273
0,15,0.6518118773703446,0.17489446591516003,0.09062981605529785,1.1441259384155273
0,16,0.6571130204761739,0.09303879123675726,0.10829925537109375,1.1441259384155273
0,17,0.658910142264138,0.04660386786468351,0.07152152061462402,1.1441259384155273
0,18,0.6659463349546331,0.08967657577282605,0.12723398208618164,1.1441259384155273
0,19,0.6678624504872599,0.04655141143098429,0.06607246398925781,1.1441259384155273
0,20,0.6740381579446988,0.03874252603612553,0.12535977363586426,1.1441259384155273
0,21,0.6776733839907396,0.05694816957543525,0.07448315620422363,1.1441259384155273
0,22,0.680385094206603,0.04510685247675239,0.07925796508789062,1.1441259384155273
0,23,0.6875699892545297,0.0930660729429735,0.14113259315490723,1.1441259384155273
0,24,0.6897706740681342,0.08960404838008296,0.07289004325866699,1.1441259384155273
